Row ID,Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Supervisor District 2012,Latitude,Longitude,Point,data_as_of,data_loaded_at,Neighborhoods,ESNCAG - Boundary File,Central Market/Tenderloin Boundary Polygon - Updated,Civic Center Harm Reduction Project Boundary,HSOC Zones as of 2018-06-05,Invest In Neighborhoods (IIN) Areas,Current Supervisor Districts,Current Police Districts,year,half year
149401726028,2025-07-02 11:00:00,2025/07/02,11:00,2025,Wednesday,2025/07/02 11:06:00 AM,1494017,250365882,251831120.0,II,Initial,,26028,Other Miscellaneous,Other,"Flammable or Explosive Device, Possession",Cite or Arrest Adult,MINNA ST \ NEW MONTGOMERY ST,24599000.0,Southern,Financial District/South Beach,6.0,6.0,37.787010192871094,-122.39997863769533,POINT (-122.399978638 37.787010193),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,,,,10.0,1.0,2025,2
149385527130,2025-07-01 11:25:00,2025/07/01,11:25,2025,Tuesday,2025/07/01 11:25:00 AM,1493855,250363927,251821132.0,II,Initial,,27130,Other Miscellaneous,Other,"Burglary Tools, Possession Of",Cite or Arrest Adult,LOMBARD ST \ STEINER ST,26770000.0,Northern,Marina,2.0,2.0,37.79963302612305,-122.4376983642578,POINT (-122.437698364 37.799633026),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,14.0,,,,,,6.0,4.0,2025,2
149399606243,2025-07-02 05:50:00,2025/07/02,05:50,2025,Wednesday,2025/07/02 11:40:00 AM,1493996,250365989,251831256.0,II,Initial,,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,LARKIN ST \ PINE ST,25206000.0,Central,Nob Hill,3.0,3.0,37.78982925415039,-122.4188461303711,POINT (-122.41884613 37.789829254),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,50.0,,,,,,3.0,6.0,2025,2
149388216220,2025-07-01 18:47:00,2025/07/01,18:47,2025,Tuesday,2025/07/01 07:41:00 PM,1493882,250364862,251822792.0,II,Initial,,16220,Drug Offense,Drug Violation,"Opiates, Possession For Sale",Cite or Arrest Adult,HYDE ST \ OFARRELL ST,25145000.0,Tenderloin,Tenderloin,5.0,6.0,37.785377502441406,-122.416259765625,POINT (-122.416259766 37.785377502),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,5.0,2025,2
149409006362,2025-07-02 16:47:00,2025/07/02,16:47,2025,Wednesday,2025/07/02 05:24:00 PM,1494090,250366818,251832303.0,II,Initial,,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Open or Active,16TH ST \ BRYANT ST,24048000.0,Mission,Mission,9.0,10.0,37.76560592651367,-122.41048431396484,POINT (-122.410484314 37.765605927),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,53.0,,,,3.0,,9.0,3.0,2025,2
149401963010,2025-07-02 12:43:00,2025/07/02,12:43,2025,Wednesday,2025/07/02 12:43:00 PM,1494019,250366216,251831481.0,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,ELLIS ST \ POLK ST,25178000.0,Tenderloin,Tenderloin,5.0,6.0,37.78403091430664,-122.41936492919922,POINT (-122.419364929 37.784030914),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,4.0,2025,2
149400427170,2025-07-02 10:30:00,2025/07/02,10:30,2025,Wednesday,2025/07/02 10:30:00 AM,1494004,250254354,251263261.0,IS,Initial Supplement,,27170,Other Miscellaneous,Other,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Cite or Arrest Adult,EVANS AVE \ SELBY ST,33107000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.74616241455078,-122.39405059814452,POINT (-122.394050598 37.746162415),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,85.0,,,,,,9.0,2.0,2025,2
149403375025,2025-07-02 13:17:00,2025/07/02,13:17,2025,Wednesday,2025/07/02 01:17:00 PM,1494033,250366379,251831602.0,II,Initial,,75025,Non-Criminal,Non-Criminal,Search Warrant Service,Cite or Arrest Adult,16TH ST \ WIESE ST,24180000.0,Mission,Mission,9.0,9.0,37.7650032043457,-122.42047882080078,POINT (-122.420478821 37.765003204),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,53.0,,,,3.0,,2.0,3.0,2025,2
149407504013,2025-07-01 00:30:00,2025/07/01,00:30,2025,Tuesday,2025/07/02 04:19:00 PM,1494075,250366620,251832191.0,II,Initial,,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,EDDY ST \ LARKIN ST,25148000.0,Tenderloin,Tenderloin,5.0,6.0,37.78330993652344,-122.4175262451172,POINT (-122.417526245 37.783309937),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,1.0,,,10.0,5.0,2025,2
149406728160,2025-07-01 22:30:00,2025/07/01,22:30,2025,Tuesday,2025/07/02 03:46:00 PM,1494067,250366545,251832089.0,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,EDDY ST \ LAGUNA ST,25964000.0,Northern,Western Addition,5.0,5.0,37.78205871582031,-122.42739868164062,POINT (-122.427398682 37.782058716),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,97.0,,,,,,11.0,4.0,2025,2
149399316704,2025-07-02 10:30:00,2025/07/02,10:30,2025,Wednesday,2025/07/02 10:30:00 AM,1493993,250365832,251831010.0,II,Initial,,16704,Drug Offense,Drug Violation,Loitering Where Narcotics are Sold/Used,Cite or Arrest Adult,09TH ST \ MISSION ST,24313000.0,Tenderloin,South of Market,6.0,6.0,37.77622985839844,-122.41471099853516,POINT (-122.414710999 37.776229858),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,1.0,,10.0,1.0,2025,2
149396026150,2025-07-02 06:50:00,2025/07/02,06:50,2025,Wednesday,2025/07/02 06:59:00 AM,1493960,250365365,251830426.0,II,Initial,,26150,Other Miscellaneous,Other,"Parole Violation, Adult",Cite or Arrest Adult,HOWARD ST \ MARY ST,23947000.0,Southern,South of Market,6.0,6.0,37.780879974365234,-122.4057159423828,POINT (-122.405715942 37.780879974),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,1.0,,,10.0,1.0,2025,2
149397606362,2025-07-02 09:00:00,2025/07/02,09:00,2025,Wednesday,2025/07/02 09:04:00 AM,1493976,250365581,251830720.0,II,Initial,,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Cite or Arrest Adult,PORTOLA DR \ TERRACE DR,22923000.0,Taraval,West of Twin Peaks,7.0,7.0,37.73794937133789,-122.46751403808594,POINT (-122.467514038 37.737949371),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,116.0,,,,,,8.0,10.0,2025,2
149390112010,2025-07-01 21:00:00,2025/07/01,21:00,2025,Tuesday,2025/07/01 09:18:00 PM,1493901,250365008,251823048.0,II,Initial,,12010,Weapons Offense,Weapons Offense,"Weapon, Carrying Concealed with Felony or Narcotics Conviction",Cite or Arrest Adult,POLK ST \ TURK ST,25175000.0,Northern,Tenderloin,5.0,6.0,37.782169342041016,-122.4189910888672,POINT (-122.418991089 37.782169342),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,21.0,,1.0,1.0,1.0,,10.0,4.0,2025,2
149391704134,2025-07-01 22:05:00,2025/07/01,22:05,2025,Tuesday,2025/07/01 10:24:00 PM,1493917,250365111,251823159.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,FOLSOM ST \ FREMONT ST,24498000.0,Southern,Financial District/South Beach,6.0,6.0,37.78799819946289,-122.3936004638672,POINT (-122.393600464 37.787998199),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,1.0,,,,,10.0,1.0,2025,2
149398614023,2025-07-02 06:13:00,2025/07/02,06:13,2025,Wednesday,2025/07/02 06:13:00 AM,1493986,250365343,251830379.0,II,Initial,,14023,,,Sex Offender Petition to Terminate Registration,Open or Active,BOARDMAN PL \ BRYANT ST,23914000.0,Southern,South of Market,6.0,6.0,37.77516174316406,-122.40363311767578,POINT (-122.403633118 37.775161743),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,,,,10.0,1.0,2025,2
149409328160,2025-07-02 17:10:00,2025/07/02,17:10,2025,Wednesday,2025/07/02 05:53:00 PM,1494093,250366971,251832517.0,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,BROADWAY \ COLUMBUS AVE,25321000.0,Central,Chinatown,3.0,3.0,37.7978630065918,-122.40666961669922,POINT (-122.406669617 37.797863007),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,104.0,,,,,,3.0,6.0,2025,2
149395707026,2025-07-01 19:30:00,2025/07/01,19:30,2025,Tuesday,2025/07/02 07:40:00 AM,1493957,250365428,251830518.0,VI,Vehicle Initial,,7026,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",Open or Active,MCCOPPIN ST \ STEVENSON ST,24406000.0,Southern,Mission,6.0,6.0,37.77164077758789,-122.42174530029295,POINT (-122.4217453 37.771640778),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,,,,10.0,1.0,2025,2
149396916710,2025-07-02 08:33:00,2025/07/02,08:33,2025,Wednesday,2025/07/02 08:33:00 AM,1493969,250365490,251830620.0,II,Initial,,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,GOLDEN GATE AVE \ MASONIC AVE,26383000.0,Tenderloin,Lone Mountain/USF,1.0,1.0,37.77766799926758,-122.44684600830078,POINT (-122.446846008 37.777667999),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,97.0,,,,,,4.0,7.0,2025,2
149400128150,2025-07-02 11:28:00,2025/07/02,11:28,2025,Wednesday,2025/07/02 11:41:00 AM,1494001,250366012,251831211.0,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,30TH AVE \ PACHECO ST,23399000.0,Taraval,Sunset/Parkside,4.0,4.0,37.7499885559082,-122.48799896240234,POINT (-122.487998962 37.749988556),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,39.0,,,,,,7.0,10.0,2025,2
149408116710,2025-07-02 14:06:00,2025/07/02,14:06,2025,Wednesday,2025/07/02 02:06:00 PM,1494081,250366385,251831780.0,II,Initial,,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,GEARY ST \ LEAVENWORTH ST,25154000.0,Tenderloin,Tenderloin,5.0,6.0,37.78651809692383,-122.41481018066406,POINT (-122.414810181 37.786518097),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,6.0,2025,2
149407007041,2025-07-02 08:32:00,2025/07/02,08:32,2025,Wednesday,2025/07/02 03:47:00 PM,1494070,250365462,251832091.0,VS,Vehicle Supplement,,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,PERSIA AVE \ SUNNYDALE AVE,21605000.0,Ingleside,McLaren Park,11.0,11.0,37.71828079223633,-122.42583465576172,POINT (-122.425834656 37.718280792),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,90.0,,,,,,1.0,9.0,2025,2
149405630200,2025-07-02 09:29:00,2025/07/02,09:29,2025,Wednesday,2025/07/02 09:29:00 AM,1494056,250365713,251830805.0,II,Initial,,30200,Other Offenses,Other,Municipal Code Violation (general),Cite or Arrest Adult,DON CHEE WAY \ THE EMBARCADERO,54151000.0,Central,Financial District/South Beach,3.0,3.0,37.79423141479492,-122.3932647705078,POINT (-122.393264771 37.794231415),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,108.0,1.0,,,4.0,,3.0,6.0,2025,2
149397014023,2025-07-02 06:12:00,2025/07/02,06:12,2025,Wednesday,2025/07/02 06:12:00 AM,1493970,250365337,251830377.0,II,Initial,,14023,,,Sex Offender Petition to Terminate Registration,Open or Active,BOARDMAN PL \ BRYANT ST,23914000.0,Southern,South of Market,6.0,6.0,37.77516174316406,-122.40363311767578,POINT (-122.403633118 37.775161743),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,,,,10.0,1.0,2025,2
149390316622,2025-07-01 20:15:00,2025/07/01,20:15,2025,Tuesday,2025/07/01 08:15:00 PM,1493903,250364931,251822895.0,II,Initial,,16622,Drug Offense,Drug Violation,"Cocaine, Possession For Sale",Cite or Arrest Adult,GEARY ST \ LARKIN ST,25170000.0,Northern,Tenderloin,3.0,6.0,37.786102294921875,-122.4180908203125,POINT (-122.41809082 37.786102295),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,,,,,10.0,6.0,2025,2
149406406304,2025-07-02 15:20:00,2025/07/02,15:20,2025,Wednesday,2025/07/02 03:20:00 PM,1494064,250339699,251692480.0,IS,Initial Supplement,,6304,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",Open or Active,SERRANO DR \ TAPIA DR,23097000.0,Taraval,Lakeshore,7.0,7.0,37.71905517578125,-122.4814224243164,POINT (-122.481422424 37.719055176),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,42.0,,,,,,8.0,10.0,2025,2
149411565015,2025-07-02 18:48:00,2025/07/02,18:48,2025,Wednesday,2025/07/02 06:48:00 PM,1494115,250367167,251832670.0,II,Initial,,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,LEAVENWORTH ST \ OFARRELL ST,25153000.0,Tenderloin,Tenderloin,5.0,6.0,37.78558349609375,-122.41461944580078,POINT (-122.414619446 37.785583496),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,5.0,2025,2
149395906365,2025-07-02 07:23:00,2025/07/02,07:23,2025,Wednesday,2025/07/02 07:25:00 AM,1493959,250365393,251830480.0,II,Initial,,6365,Larceny Theft,Larceny Theft - Other,"Theft, Petty, with Prior Conviction",Cite or Arrest Adult,PORTOLA DR \ TERRACE DR,22923000.0,Taraval,West of Twin Peaks,7.0,7.0,37.73794937133789,-122.46751403808594,POINT (-122.467514038 37.737949371),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,116.0,,,,,,8.0,10.0,2025,2
149412505043,2025-07-02 15:49:00,2025/07/02,15:49,2025,Wednesday,2025/07/02 07:39:00 PM,1494125,250367214,251832355.0,II,Initial,,5043,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",Open or Active,HARRISON ST \ RIPLEY ST,21150000.0,Ingleside,Bernal Heights,9.0,9.0,37.744266510009766,-122.41136169433594,POINT (-122.411361694 37.74426651),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,83.0,,,,,,2.0,9.0,2025,2
149409628150,2025-07-02 16:02:00,2025/07/02,16:02,2025,Wednesday,2025/07/02 05:09:00 PM,1494096,250366852,251832148.0,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Cite or Arrest Adult,MARKET ST \ MCALLISTER ST,30740000.0,Tenderloin,Tenderloin,5.0,6.0,37.78117752075195,-122.41169738769533,POINT (-122.411697388 37.781177521),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,1.0,1.0,,10.0,5.0,2025,2
149406164080,2025-07-02 10:29:00,2025/07/02,10:29,2025,Wednesday,2025/07/02 03:06:00 PM,1494061,250366501,251831954.0,II,Initial,,64080,Suspicious Occ,Suspicious Occ,Suspicious Person,Open or Active,15TH AVE \ GEARY BLVD,27486000.0,Richmond,Outer Richmond,1.0,1.0,37.780574798583984,-122.47398376464844,POINT (-122.473983765 37.780574799),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,5.0,,,,,,4.0,8.0,2025,2
149411106361,2025-07-02 16:51:00,2025/07/02,16:51,2025,Wednesday,2025/07/02 05:11:00 PM,1494111,250366943,251832354.0,II,Initial,,6361,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",Open or Active,BAY SHORE BLVD \ SUNNYDALE AVE,20306000.0,Ingleside,Bayview Hunters Point,10.0,10.0,37.70885467529297,-122.40511322021484,POINT (-122.40511322 37.708854675),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,75.0,,,,,,9.0,9.0,2025,2
149411416664,2025-07-02 18:10:00,2025/07/02,18:10,2025,Wednesday,2025/07/02 06:12:00 PM,1494114,250367032,251832569.0,II,Initial,,16664,Drug Offense,Drug Violation,"Controlled Substance, Sale",Cite or Arrest Adult,05TH ST \ CYRIL MAGNIN ST \ MARKET ST,30739000.0,Tenderloin,South of Market,6.0,6.0,37.783992767333984,-122.40806579589844,POINT (-122.408065796 37.783992767),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,19.0,,1.0,1.0,,,10.0,5.0,2025,2
149395607021,2025-07-01 20:00:00,2025/07/01,20:00,2025,Tuesday,2025/07/02 07:26:00 AM,1493956,250365406,251830482.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,BOYLSTON ST \ SWEENY ST,20926000.0,Bayview,Portola,9.0,9.0,37.7320442199707,-122.41094207763672,POINT (-122.410942078 37.73204422),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,91.0,,,,,,2.0,2.0,2025,2
149411615200,2025-07-02 18:39:00,2025/07/02,18:39,2025,Wednesday,2025/07/02 07:02:00 PM,1494116,250367151,251832653.0,II,Initial,,15200,Offences Against The Family And Children,Other,Domestic Violence (secondary only),Open or Active,BRODERICK ST \ UNION ST,26879000.0,Northern,Marina,2.0,2.0,37.79603576660156,-122.44376373291016,POINT (-122.443763733 37.796035767),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,14.0,,,,,,6.0,4.0,2025,2
149396228160,2025-07-02 00:30:00,2025/07/02,00:30,2025,Wednesday,2025/07/02 07:50:00 AM,1493962,250365434,251830532.0,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,MISSION ST \ RUSSIA AVE,21749000.0,Ingleside,Excelsior,11.0,11.0,37.72157669067383,-122.43714904785156,POINT (-122.437149048 37.721576691),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,80.0,,,,,,1.0,9.0,2025,2
149410006400,2025-07-02 12:30:00,2025/07/02,12:30,2025,Wednesday,2025/07/02 03:51:00 PM,1494100,250366573,251831562.0,II,Initial,,6400,Larceny Theft,Larceny Theft - Other,Theft of Animals (general),Open or Active,01ST ST \ BUSH ST \ MARKET ST,30731000.0,Central,Financial District/South Beach,6.0,6.0,37.791015625,-122.3991470336914,POINT (-122.399147034 37.791015625),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,108.0,,,,,,10.0,6.0,2025,2
149413204134,2025-07-02 15:06:00,2025/07/02,15:06,2025,Wednesday,2025/07/02 03:27:00 PM,1494132,250366539,251831963.0,II,Initial,,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,FILBERT ST \ LARKIN ST,25561000.0,Northern,Russian Hill,3.0,2.0,37.799903869628906,-122.42088317871094,POINT (-122.420883179 37.79990387),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,107.0,,,,,,6.0,6.0,2025,2
149390315162,2025-07-01 20:15:00,2025/07/01,20:15,2025,Tuesday,2025/07/01 08:15:00 PM,1493903,250364931,251822895.0,II,Initial,,15162,Offences Against The Family And Children,Other,Violation of Stay Away Order,Cite or Arrest Adult,GEARY ST \ LARKIN ST,25170000.0,Northern,Tenderloin,3.0,6.0,37.786102294921875,-122.4180908203125,POINT (-122.41809082 37.786102295),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,,,,,10.0,6.0,2025,2
149391826080,2025-07-01 17:29:00,2025/07/01,17:29,2025,Tuesday,2025/07/01 05:31:00 PM,1493918,250364715,251822379.0,II,Initial,,26080,Other Miscellaneous,Other,Conspiracy,Cite or Arrest Adult,06TH ST \ MINNA ST,24285000.0,Southern,South of Market,6.0,6.0,37.78053665161133,-122.4081573486328,POINT (-122.408157349 37.780536652),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,1.0,,10.0,1.0,2025,2
149400404014,2025-07-02 10:30:00,2025/07/02,10:30,2025,Wednesday,2025/07/02 10:30:00 AM,1494004,250254354,251263261.0,IS,Initial Supplement,,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Cite or Arrest Adult,EVANS AVE \ SELBY ST,33107000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.74616241455078,-122.39405059814452,POINT (-122.394050598 37.746162415),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,85.0,,,,,,9.0,2.0,2025,2
149400707041,2025-07-02 11:29:00,2025/07/02,11:29,2025,Wednesday,2025/07/02 11:29:00 AM,1494007,250365406,,VS,Vehicle Supplement,,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,,,2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,,,,,,,,,2025,2
149408364070,2025-07-02 16:00:00,2025/07/02,16:00,2025,Wednesday,2025/07/02 04:13:00 PM,1494083,250366670,251832169.0,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,MARKET ST \ SOUTH VAN NESS AVE \ VAN NESS AVE,30748000.0,Southern,Mission,6.0,6.0,37.775146484375,-122.41925811767578,POINT (-122.419258118 37.775146484),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,1.0,,10.0,1.0,2025,2
149392764085,2025-07-02 03:05:00,2025/07/02,03:05,2025,Wednesday,2025/07/02 03:05:00 AM,1493927,250365230,251830214.0,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,BEULAH ST \ STANYAN ST,26428000.0,Park,Haight Ashbury,8.0,5.0,37.76730728149414,-122.45316314697266,POINT (-122.453163147 37.767307281),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,29.0,,,,,,11.0,7.0,2025,2
149396851050,2025-07-02 09:00:00,2025/07/02,09:00,2025,Wednesday,2025/07/02 09:13:00 AM,1493968,250365616,251830743.0,II,Initial,,51050,Non-Criminal,Non-Criminal,"Aided case, Naloxone Deployment",Open or Active,CYRIL MAGNIN ST \ OFARRELL ST,24905000.0,Tenderloin,Tenderloin,5.0,3.0,37.78629684448242,-122.40894317626952,POINT (-122.408943176 37.786296844),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,19.0,,1.0,,,,3.0,5.0,2025,2
149403562050,2025-07-02 10:37:00,2025/07/02,10:37,2025,Wednesday,2025/07/02 10:37:00 AM,1494035,250365945,251831038.0,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,ITALY AVE \ MOSCOW ST,21400000.0,Ingleside,Excelsior,11.0,11.0,37.71503829956055,-122.43231964111328,POINT (-122.432319641 37.7150383),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,90.0,,,,,,1.0,9.0,2025,2
149397863010,2025-07-02 09:48:00,2025/07/02,09:48,2025,Wednesday,2025/07/02 09:48:00 AM,1493978,250365688,251830863.0,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,PORTOLA DR \ TERRACE DR,22923000.0,Taraval,West of Twin Peaks,7.0,7.0,37.73794937133789,-122.46751403808594,POINT (-122.467514038 37.737949371),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,116.0,,,,,,8.0,10.0,2025,2
149389065016,2025-07-01 18:20:00,2025/07/01,18:20,2025,Tuesday,2025/07/01 06:20:00 PM,1493890,250364721,251822523.0,II,Initial,,65016,Other Miscellaneous,Other,"Driving, License Suspended or Revoked",Cite or Arrest Adult,JONES ST \ TURK ST,24923000.0,Tenderloin,Tenderloin,5.0,6.0,37.78300476074219,-122.41241455078124,POINT (-122.412414551 37.783004761),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,1.0,1.0,,10.0,5.0,2025,2
149401304134,2025-07-02 12:05:00,2025/07/02,12:05,2025,Wednesday,2025/07/02 12:24:00 PM,1494013,250366084,251831361.0,II,Initial,,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,14TH ST \ MINNA ST,24370000.0,Mission,Mission,9.0,9.0,37.76831817626953,-122.41922760009766,POINT (-122.4192276 37.768318176),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,53.0,,,1.0,3.0,,2.0,3.0,2025,2
149412864070,2025-07-02 09:47:00,2025/07/02,09:47,2025,Wednesday,2025/07/02 07:41:00 PM,1494128,250367236,251832788.0,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,SILVER AVE \ WATERVILLE ST,20763000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.73419189453125,-122.40266418457033,POINT (-122.402664185 37.734191895),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,87.0,,,,,,9.0,2.0,2025,2
149401362050,2025-07-02 12:05:00,2025/07/02,12:05,2025,Wednesday,2025/07/02 12:24:00 PM,1494013,250366084,251831361.0,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,14TH ST \ MINNA ST,24370000.0,Mission,Mission,9.0,9.0,37.76831817626953,-122.41922760009766,POINT (-122.4192276 37.768318176),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,53.0,,,1.0,3.0,,2.0,3.0,2025,2
149396507021,2025-07-02 04:10:00,2025/07/02,04:10,2025,Wednesday,2025/07/02 07:35:00 AM,1493965,250365519,251830505.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,HIGHLAND AVE \ HOLLY PARK CIR,21255000.0,Ingleside,Bernal Heights,9.0,9.0,37.73725891113281,-122.42108154296876,POINT (-122.421081543 37.737258911),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,61.0,,,,,,2.0,9.0,2025,2
149396005073,2025-07-02 06:50:00,2025/07/02,06:50,2025,Wednesday,2025/07/02 06:59:00 AM,1493960,250365365,251830426.0,II,Initial,,5073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Cite or Arrest Adult,HOWARD ST \ MARY ST,23947000.0,Southern,South of Market,6.0,6.0,37.780879974365234,-122.4057159423828,POINT (-122.405715942 37.780879974),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,1.0,,,10.0,1.0,2025,2
149402205053,2025-07-02 12:50:00,2025/07/02,12:50,2025,Wednesday,2025/07/02 12:50:00 PM,1494022,250359556,251792871.0,IS,Initial Supplement,,5053,Burglary,Burglary - Commercial,"Burglary, Store, Unlawful Entry",Open or Active,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.408035278 37.786411285),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,19.0,,,,,,3.0,6.0,2025,2
